pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
CR	scaffold-ma1	108000001	108100000	0.0022348673692172806	97201	130	58169	78064
CR	scaffold-ma1	108100001	108200000	0.00016999414464612887	96653	9	52943	87420
CR	scaffold-ma1	108200001	108300000	2.364010307084939e-05	96660	1	42301	108718
CR	scaffold-ma1	108300001	108400000	3.6901049834867804e-05	96917	2	54199	85436
CR	scaffold-ma1	108400001	108500000	0.00014945449110745777	96269	9	60219	72100
CR	scaffold-ma1	108500001	108600000	0.0003565125938073762	96395	20	56099	80592
CR	scaffold-ma1	108600001	108700000	0.0010730065221965074	96414	51	47530	97768
CR	scaffold-ma1	108700001	108800000	0.0006611882497402475	96722	28	42348	108748
CR	scaffold-ma1	108800001	108900000	0	96352	0	0	192704
CR	scaffold-ma1	108900001	109000000	0.000984708063021316	96340	34	34528	123624
CR	scaffold-ma1	109000001	109100000	0.001257018352467946	96468	75	59665	73606
CR	scaffold-ma1	109100001	109200000	0.0013296816702389458	96781	67	50388	92786
CR	scaffold-ma1	109200001	109300000	0.0014939513190497012	96447	82	54888	83118
CR	scaffold-ma1	109300001	109400000	0.000523149359142035	96161	28	53522	85278
CR	scaffold-ma1	109400001	109500000	0.0005988234879706929	97092	34	56778	80628
CR	scaffold-ma1	109500001	109600000	0.0010922433654748699	95710	64	58595	74230
CR	scaffold-ma1	109600001	109700000	0.0012016071495625398	96378	64	53262	86232
CR	scaffold-ma1	109700001	109800000	0.001325832907172756	97309	70	52797	89024
CR	scaffold-ma1	109800001	109900000	0.0002893256903130142	96824	16	55301	83046
CR	scaffold-ma1	109900001	110000000	0.00079257482532068	96336	38	47945	96782
CR	scaffold-ma1	110000001	110100000	0.00017291398489884533	95861	9	52049	87624
CR	scaffold-ma1	110100001	110200000	8.351428094204109e-05	96315	1	11974	168682
CR	scaffold-ma1	110200001	110300000	0.0013988315642228257	95560	17	12153	166814
CR	scaffold-ma1	110300001	110400000	0.0009098410951947695	96934	43	47261	99346
CR	scaffold-ma1	110400001	110500000	0.0007670392285776902	96817	42	54756	84122
CR	scaffold-ma1	110500001	110600000	0.0007220663475821093	96633	35	48472	96322
CR	scaffold-ma1	110600001	110700000	0.00039903566381245325	96604	24	60145	72918
CR	scaffold-ma1	110700001	110800000	8.036647110825364e-05	96493	5	62215	68556
CR	scaffold-ma1	110800001	110900000	0.0	97260	0	25077	144366
CR	scaffold-ma1	110900001	111000000	0.00013704262025489926	96867	5	36485	120764
CR	scaffold-ma1	111000001	111100000	0.0004711266657692825	97089	7	14858	164462
CR	scaffold-ma1	111100001	111200000	4.230834320528008e-05	96662	1	23636	146052
CR	scaffold-ma1	111200001	111300000	0.0009116748002359629	96521	34	37294	118454
CR	scaffold-ma1	111300001	111400000	0.0007394691667767067	96379	28	37865	117028
CR	scaffold-ma1	111400001	111500000	0.0007509085994052804	96901	25	33293	127216
CR	scaffold-ma1	111500001	111600000	0.0001570023027004396	96421	3	19108	154626
CR	scaffold-ma1	111600001	111700000	0.0003443633973014432	96052	11	31943	128218
CR	scaffold-ma1	111700001	111800000	6.664889362836577e-05	96626	1	15004	163244
CR	scaffold-ma1	111800001	111900000	3.307097030226867e-05	96897	1	30238	133318
CR	scaffold-ma1	111900001	112000000	0.0031107968892031108	96677	154	49505	94344
CR	scaffold-ma1	112000001	112100000	0.000526471652791945	96834	32	60782	72104
CR	scaffold-ma1	112100001	112200000	0.00040302267002518893	97405	24	59550	75710
CR	scaffold-ma1	112200001	112300000	0.0009529631760644419	96540	53	55616	81848
CR	scaffold-ma1	112300001	112400000	0.00017568517217146873	96754	10	56920	79668
CR	scaffold-ma1	112400001	112500000	0.00112335420349231	97013	68	60533	72960
CR	scaffold-ma1	112500001	112600000	0.0013147339335056601	96685	59	44876	103618
CR	scaffold-ma1	112600001	112700000	0.0019774011299435027	96879	35	17700	158358
CR	scaffold-ma1	112700001	112800000	0.0019101870960039568	97012	112	58633	76758
CR	scaffold-ma1	112800001	112900000	0.0008356039963669391	96182	23	27525	137314
CR	scaffold-ma1	112900001	113000000	0.00022290745625441172	96619	6	26917	139404
CR	scaffold-ma1	113000001	113100000	0.00041567471564070587	96370	11	26463	139814
CR	scaffold-ma1	113100001	113200000	0.0008049060942889997	96524	42	52180	88688
CR	scaffold-ma1	113200001	113300000	0.00045991390411714926	96381	25	54358	84046
CR	scaffold-ma1	113300001	113400000	0.00079701914838504	97166	40	50187	93958
CR	scaffold-ma1	113400001	113500000	0.0017472335468841002	96183	30	17170	158026
CR	scaffold-ma1	113500001	113600000	0.0	95948	0	1812	188272
CR	scaffold-ma1	113600001	113700000	0.0009081934846989141	97440	23	25325	144230
CR	scaffold-ma1	113700001	113800000	0.0012556110117085727	95795	40	31857	127876
CR	scaffold-ma1	113800001	113900000	0.0006380880561517489	96700	11	17239	158922
CR	scaffold-ma1	113900001	114000000	0.0005564830272676684	96327	17	30549	131556
CR	scaffold-ma1	114000001	114100000	0.0004483670001887861	96363	19	42376	107974
CR	scaffold-ma1	114100001	114200000	0.0004429875077522814	96406	5	11287	170238
CR	scaffold-ma1	114200001	114300000	0.0015041992228304016	96250	36	23933	144634
CR	scaffold-ma1	114300001	114400000	0.0005397236614853195	96349	5	9264	174170
CR	scaffold-ma1	114400001	114500000	0.0004166666666666667	95585	5	12000	167170
CR	scaffold-ma1	114500001	114600000	0.0015586034912718205	95917	25	16040	159754
CR	scaffold-ma1	114600001	114700000	0.001001491108984488	95347	45	44933	100828
CR	scaffold-ma1	114700001	114800000	0.0008853019291346688	95716	43	48571	94290
CR	scaffold-ma1	114800001	114900000	0.0002314591571029029	95669	12	51845	87648
CR	scaffold-ma1	114900001	115000000	7.514841812579845e-05	97240	5	66535	61410
CR	scaffold-ma1	115000001	115100000	0.00014271697440014272	96853	8	56055	81596
CR	scaffold-ma1	115100001	115200000	0.0	96741	0	56705	80072
CR	scaffold-ma1	115200001	115300000	6.485084306095979e-05	96083	4	61680	68806
CR	scaffold-ma1	115300001	115400000	7.354924121699478e-05	96189	3	40789	110800
CR	scaffold-ma1	115400001	115500000	0.0012582056892778994	95458	46	36560	117796
CR	scaffold-ma1	115500001	115600000	0.002319546195714581	96111	101	43543	105136
CR	scaffold-ma1	115600001	115700000	0.0012127544452114856	96082	65	53597	84970
CR	scaffold-ma1	115700001	115800000	0.0019124521886952825	96798	99	51766	90064
CR	scaffold-ma1	115800001	115900000	0.001432742704800595	96057	79	55139	81836
CR	scaffold-ma1	115900001	116000000	0.0018652366519002097	96392	104	55757	81270
CR	scaffold-ma1	116000001	116100000	0.00123823224138245	96532	68	54917	83230
CR	scaffold-ma1	116100001	116200000	0.000721110510185686	97070	12	16641	160858
CR	scaffold-ma1	116200001	116300000	0.0006551335858327362	96562	32	48845	95434
CR	scaffold-ma1	116300001	116400000	0.0017876615599134772	96854	100	55939	81830
CR	scaffold-ma1	116400001	116500000	0.00277599106266292	96941	164	59078	75726
CR	scaffold-ma1	116500001	116600000	0.0027284883090600265	95992	151	55342	81300
CR	scaffold-ma1	116600001	116700000	0.0011908125782101482	96297	59	49546	93502
CR	scaffold-ma1	116700001	116800000	0.0004595852243350376	96524	24	52221	88606
CR	scaffold-ma1	116800001	116900000	0.0009392947238473512	97198	35	37262	119872
CR	scaffold-ma1	116900001	117000000	0.0022973749113145716	96906	68	29599	134614
CR	scaffold-ma1	117000001	117100000	0.0011922372110480647	94872	54	45293	99158
CR	scaffold-ma1	117100001	117200000	0.00023811953600707555	96494	14	58794	75400
CR	scaffold-ma1	117200001	117300000	0.0001621468239490859	96094	8	49338	93512
CR	scaffold-ma1	117300001	117400000	0.0003112132528966772	96725	13	41772	109906
CR	scaffold-ma1	117400001	117500000	6.950719399457844e-05	96437	4	57548	77778
CR	scaffold-ma1	117500001	117600000	0.00014550628102113074	97124	9	61853	70542
CR	scaffold-ma1	117600001	117700000	0.00016896743997431695	96203	10	59183	74040
CR	scaffold-ma1	117700001	117800000	8.572359284722341e-05	96586	5	58327	76518
CR	scaffold-ma1	117800001	117900000	0.00011845333784584144	96750	7	59095	75310
CR	scaffold-ma1	117900001	118000000	0.0001615998384001616	96395	8	49505	93780
CR	scaffold-ma1	118000001	118100000	0.0004891314981119524	96415	25	51111	90608
CR	scaffold-ma1	118100001	118200000	0.001909468718409525	95219	51	26709	137020
CR	scaffold-ma1	118200001	118300000	0.000513251213139231	96446	22	42864	107164
CR	scaffold-ma1	118300001	118400000	0.000495512855805759	96485	9	18163	156644
CR	scaffold-ma1	118400001	118500000	0.0	96509	0	4391	184236
CR	scaffold-ma1	118500001	118600000	0.0006784051312097197	93857	22	32429	122856
CR	scaffold-ma1	118600001	118700000	0.00018404343425048312	95484	2	10867	169234
CR	scaffold-ma1	118700001	118800000	0.0007636502481863307	95935	16	20952	149966
CR	scaffold-ma1	118800001	118900000	0.001284168042560998	95863	63	49059	93608
CR	scaffold-ma1	118900001	119000000	0.0005653851270453639	96724	34	60136	73176
CR	scaffold-ma1	119000001	119100000	0.0006492715984255164	96307	32	49286	94042
CR	scaffold-ma1	119100001	119200000	0.00015554172962403343	95777	7	45004	101546
CR	scaffold-ma1	119200001	119300000	5.765017871555402e-05	97274	3	52038	90472
CR	scaffold-ma1	119300001	119400000	0.0002055076037813399	95310	12	58392	73836
CR	scaffold-ma1	119400001	119500000	0.0001604556941714469	95539	8	49858	91362
CR	scaffold-ma1	119500001	119600000	0.0007482469642551736	96619	35	46776	99686
CR	scaffold-ma1	119600001	119700000	0.0007077808710423253	96438	45	63579	65718
CR	scaffold-ma1	119700001	119800000	0.001256160015460431	96968	52	41396	111144
CR	scaffold-ma1	119800001	119900000	0.002050273837944109	93336	73	35605	115462
CR	scaffold-ma1	119900001	120000000	0.0008849379537821041	96878	44	49721	94314
CR	scaffold-ma1	120000001	120100000	0.0002468151354635378	96456	13	52671	87570
CR	scaffold-ma1	120100001	120200000	0.0010890825035561877	96438	49	44992	102892
CR	scaffold-ma1	120200001	120300000	0.0004639588341979839	96082	22	47418	97328
CR	scaffold-ma1	120300001	120400000	0.0010305945115790325	95997	51	49486	93022
CR	scaffold-ma1	120400001	120500000	0.0021551724137931034	96461	19	8816	175290
CR	scaffold-ma1	120500001	120600000	0.0022860446172845994	96150	87	38057	116186
CR	scaffold-ma1	120600001	120700000	0.0016266775111834079	96598	92	56557	80082
CR	scaffold-ma1	120700001	120800000	0.0012396694214876034	96689	72	58080	77218
CR	scaffold-ma1	120800001	120900000	0.0008539378178007219	96866	22	25763	142206
CR	scaffold-ma1	120900001	121000000	0	96979	0	0	193958
CR	scaffold-ma1	121000001	121100000	0.0014239482200647249	96463	22	15450	162026
CR	scaffold-ma1	121100001	121200000	0.00010305559849538827	96743	4	38814	115858
CR	scaffold-ma1	121200001	121300000	0.0008243267997801795	96571	45	54590	83962
CR	scaffold-ma1	121300001	121400000	0.0021556464739782674	95694	98	45462	100464
CR	scaffold-ma1	121400001	121500000	0.001597638273856039	96173	92	57585	77176
CR	scaffold-ma1	121500001	121600000	0.0009375252566071284	96806	58	61865	69882
CR	scaffold-ma1	121600001	121700000	0.0009243942784859394	96945	57	61662	70566
CR	scaffold-ma1	121700001	121800000	0.00027784587725749774	97012	17	61185	71654
CR	scaffold-ma1	121800001	121900000	0.0018479184367034835	96263	87	47080	98366
CR	scaffold-ma1	121900001	122000000	0.0012421636938842848	97061	64	51523	91076
CR	scaffold-ma1	122000001	122100000	0.0009410916663329462	97169	47	49942	94454
CR	scaffold-ma1	122100001	122200000	0.0012451667868143392	96248	57	45777	100942
CR	scaffold-ma1	122200001	122300000	0.0014280789875412419	96878	58	40614	112528
CR	scaffold-ma1	122300001	122400000	7.305135510263716e-05	96839	2	27378	138922
CR	scaffold-ma1	122400001	122500000	8.426871608184177e-05	96862	5	59334	75056
CR	scaffold-ma1	122500001	122600000	6.145714900285776e-05	97078	4	65086	63984
CR	scaffold-ma1	122600001	122700000	7.30545571432746e-05	96827	5	68442	56770
CR	scaffold-ma1	122700001	122800000	0.00011677127426653044	97414	8	68510	57808
CR	scaffold-ma1	122800001	122900000	0.0006081697469338109	96445	36	59194	74502
CR	scaffold-ma1	122900001	123000000	0.00023603594490246657	96723	14	59313	74820
CR	scaffold-ma1	123000001	123100000	0.0009849532671109434	97386	47	47718	99336
CR	scaffold-ma1	123100001	123200000	0.001085867023053792	96407	65	59860	73094
CR	scaffold-ma1	123200001	123300000	0.001467536007044173	97148	70	47699	98898
CR	scaffold-ma1	123300001	123400000	0.0008817175858572499	96909	40	45366	103086
CR	scaffold-ma1	123400001	123500000	0.0006739370175223625	96336	44	65288	62096
CR	scaffold-ma1	123500001	123600000	3.437371098583803e-05	96707	2	58184	77046
CR	scaffold-ma1	123600001	123700000	9.310120100549297e-05	97103	5	53705	86796
CR	scaffold-ma1	123700001	123800000	0.00010297247202581176	96605	6	58268	76674
CR	scaffold-ma1	123800001	123900000	5.883160433785029e-05	95778	3	50993	89570
CR	scaffold-ma1	123900001	124000000	0.00011579211455699867	96966	6	51817	90298
CR	scaffold-ma1	124000001	124100000	8.726460373143446e-05	96654	5	57297	78714
CR	scaffold-ma1	124100001	124200000	0.0005387737509428541	95435	30	55682	79506
CR	scaffold-ma1	124200001	124300000	5.07227998985544e-05	96286	3	59145	74282
CR	scaffold-ma1	124300001	124400000	4.743833017077799e-05	96315	3	63240	66150
CR	scaffold-ma1	124400001	124500000	2.0704791088657916e-05	96502	1	48298	96408
CR	scaffold-ma1	124500001	124600000	3.2885541871516185e-05	96419	2	60817	71204
CR	scaffold-ma1	124600001	124700000	0.00016610989092117164	96265	9	54181	84168
CR	scaffold-ma1	124700001	124800000	0.0007480301871737757	96299	45	60158	72282
CR	scaffold-ma1	124800001	124900000	0.0012527155384298241	96715	79	63063	67304
CR	scaffold-ma1	124900001	125000000	0.0007539952553469297	96876	41	54377	84998
CR	scaffold-ma1	125000001	125100000	0.0001521693645026915	96661	8	52573	88176
CR	scaffold-ma1	125100001	125200000	0.0002475470339364479	95290	11	44436	101708
CR	scaffold-ma1	125200001	125300000	0.001315272870043188	96842	67	50940	91804
CR	scaffold-ma1	125300001	125400000	0.0008201023487731269	96254	25	30484	131540
CR	scaffold-ma1	125400001	125500000	0.0001192321449862883	96898	5	41935	109926
CR	scaffold-ma1	125500001	125600000	8.884150675195451e-05	96561	2	22512	148098
CR	scaffold-ma1	125600001	125700000	0.0011123470522803114	96602	43	38657	115890
CR	scaffold-ma1	125700001	125800000	0.0023937761819269898	95440	48	20052	150776
CR	scaffold-ma1	125800001	125900000	0.0008274720728175424	96181	34	41089	110184
CR	scaffold-ma1	125900001	126000000	0.0008315586654497515	96578	41	49305	94546
CR	scaffold-ma1	126000001	126100000	0.000366266825382291	95877	16	43684	104386
CR	scaffold-ma1	126100001	126200000	0.0003609611880779676	96787	21	58178	77218
CR	scaffold-ma1	126200001	126300000	0.00013632335900756593	96144	8	58684	74920
CR	scaffold-ma1	126300001	126400000	1.9392623046193227e-05	97119	1	51566	91106
CR	scaffold-ma1	126400001	126500000	0.0015515724144319393	96308	67	43182	106252
CR	scaffold-ma1	126500001	126600000	0.0014216373200105607	96328	70	49239	94178
CR	scaffold-ma1	126600001	126700000	0.0008206907871597065	95376	35	42647	105458
CR	scaffold-ma1	126700001	126800000	0.0009224696443128674	96373	43	46614	99518
CR	scaffold-ma1	126800001	126900000	0.00015708759597070316	95731	8	50927	89608
CR	scaffold-ma1	126900001	127000000	0.001618824617697222	94986	56	34593	120786
CR	scaffold-ma1	127000001	127100000	0.0	96943	0	1025	191836
CR	scaffold-ma1	127100001	127200000	0	96221	0	0	192442
CR	scaffold-ma1	127200001	127300000	0.0008982466225926991	96083	25	27832	136502
CR	scaffold-ma1	127300001	127400000	0.000667019794793322	96189	34	50973	90432
CR	scaffold-ma1	127400001	127500000	3.329116452493508e-05	95275	1	30038	130474
CR	scaffold-ma1	127500001	127600000	0.0005179395423297863	95030	11	21238	147584
CR	scaffold-ma1	127600001	127700000	0.0005411255411255411	96277	15	27720	137114
CR	scaffold-ma1	127700001	127800000	0.0009981555820765976	97127	46	46085	102084
CR	scaffold-ma1	127800001	127900000	0.0005325969030476378	96822	27	50695	92254
CR	scaffold-ma1	127900001	128000000	0.0010958395245170877	96323	59	53840	84966
CR	scaffold-ma1	128000001	128100000	0.0016203790933413725	96910	86	53074	87672
CR	scaffold-ma1	128100001	128200000	0.0005656787287656205	97233	33	58337	77792
CR	scaffold-ma1	128200001	128300000	1.6169455897809037e-05	96603	1	61845	69516
CR	scaffold-ma1	128300001	128400000	0.0001466227884396077	96865	9	61382	70966
CR	scaffold-ma1	128400001	128500000	0.0005462822458270106	97067	36	65900	62334
CR	scaffold-ma1	128500001	128600000	0.00027431368825304385	96636	13	47391	98490
CR	scaffold-ma1	128600001	128700000	0.0	97155	0	33483	127344
CR	scaffold-ma1	128700001	128800000	8.786574114752658e-05	96981	5	56905	80152
CR	scaffold-ma1	128800001	128900000	1.8199686965384195e-05	96926	1	54946	83960
CR	scaffold-ma1	128900001	129000000	0.0004965928214748807	95737	18	36247	118980
CR	scaffold-ma1	129000001	129100000	0.0010922089097769247	96379	33	30214	132330
CR	scaffold-ma1	129100001	129200000	0.0012800083592382644	95510	49	38281	114458
CR	scaffold-ma1	129200001	129300000	0.0003815095059451898	95879	18	47181	97396
CR	scaffold-ma1	129300001	129400000	0.0010498303181230011	96030	43	40959	110142
CR	scaffold-ma1	129400001	129500000	0.0011828660592943072	96463	47	39734	113458
CR	scaffold-ma1	129500001	129600000	0.0016793668786867352	96542	80	47637	97810
CR	scaffold-ma1	129600001	129700000	0.0006884944920440637	96863	36	52288	89150
CR	scaffold-ma1	129700001	129800000	0.0003384731101918014	95862	18	53180	85364
CR	scaffold-ma1	129800001	129900000	0.0	96243	0	1869	188748
CR	scaffold-ma1	129900001	130000000	8.105698305909054e-05	97147	1	12337	169620
CR	scaffold-ma1	130000001	130100000	1.8052170773535517e-05	96563	1	55395	82336
CR	scaffold-ma1	130100001	130200000	0.0010211743505030785	96447	34	33295	126304
CR	scaffold-ma1	130200001	130300000	0.0	95942	0	8964	173956
CR	scaffold-ma1	130300001	130400000	0.0	95857	0	18587	154540
CR	scaffold-ma1	130400001	130500000	0.00017273394653884354	96494	4	23157	146674
CR	scaffold-ma1	130500001	130600000	0.0005451902108068815	96024	18	33016	126016
CR	scaffold-ma1	130600001	130700000	0.0012548124910879794	96343	44	35065	122556
CR	scaffold-ma1	130700001	130800000	0.001076408160519367	96648	64	59457	74382
CR	scaffold-ma1	130800001	130900000	0.00017750639023004827	96786	10	56336	80900
CR	scaffold-ma1	130900001	131000000	0.002078588328947659	96788	94	45223	103130
CR	scaffold-ma1	131000001	131100000	0.00039824771007566706	97212	20	50220	93984
CR	scaffold-ma1	131100001	131200000	0.0013776815587482779	96784	35	25405	142758
CR	scaffold-ma1	131200001	131300000	0.0027804898756208347	96481	131	47114	98734
CR	scaffold-ma1	131300001	131400000	0.0013978616494767463	96347	37	26469	139756
CR	scaffold-ma1	131400001	131500000	0.0006557377049180328	96226	7	10675	171102
CR	scaffold-ma1	131500001	131600000	0.001047943411055803	96633	16	15268	162730
CR	scaffold-ma1	131600001	131700000	0.001224767520979814	96400	27	22045	148710
CR	scaffold-ma1	131700001	131800000	0.001006669183339625	96165	8	7947	176436
CR	scaffold-ma1	131800001	131900000	0.0013770805891509998	97131	46	33404	127454
